17,520,1
17,529,3
17,532,1
17,538,4
17,541,3
17,565,1
17,569,3
17,575,1
17,594,1
17,595,1
17,596,1
17,602,1
17,603,1
17,605,1
17,621,1
17,637,1
17,646,2
17,660,2
17,664,1
17,671,2
17,674,1
17,677,1
17,686,2
17,687,2
17,712,1
17,715,1
17,730,1
17,733,1
17,750,1
17,762,1
17,770,1
17,796,1
17,810,1
17,819,2
17,830,1
17,842,1
17,878,1
17,887,1
17,910,1
17,947,1
17,953,2
17,954,1
17,956,1
17,979,2
17,1034,1
17,1053,1
17,1065,2
17,1071,2
17,1093,1
17,1101,1
17,1107,1
17,1111,1
17,1112,1
17,1119,1
17,1120,1
17,1129,2
17,1143,1
17,1144,3
17,1149,1
17,1153,1
17,1157,1
17,1162,1
17,1164,1
17,1167,1
17,1171,1
17,1190,1
17,1202,1
17,1210,1
17,1228,2
17,1229,2
17,1263,1
17,1274,1
17,1309,1
17,1338,1
17,1342,1
18,65,1
18,204,1
18,529,1
18,626,1
18,1136,1
19,22,1
19,27,1
19,44,1
19,58,1
19,93,1
19,133,1
19,141,1
19,187,1
19,209,1
19,312,1
19,327,1
19,346,1
19,391,1
19,429,1
19,671,1
19,968,1
19,1020,1
19,1247,1
20,82,1
20,100,2
20,179,1
20,216,1
20,335,1
20,346,1
20,851,1
20,852,1
20,962,1
21,45,1
21,81,1
21,88,1
21,100,1
21,127,1
21,184,1
21,190,1
21,192,1
21,214,1
21,222,1
21,223,2
21,240,1
21,260,1
21,304,1
21,331,1
21,382,1
21,391,1
21,512,1
21,529,1
21,554,1
21,575,2
21,648,2
21,670,1
21,750,1
21,853,1
21,855,1
21,863,1
21,884,1
21,941,1
21,1057,1
21,1107,1
21,1122,1
21,1129,1
21,1204,1
21,1250,1
22,26,1
22,88,2
22,93,2
22,101,1
22,102,2
22,109,1
22,125,1
22,134,1
22,136,1
22,146,1
22,147,2
22,156,1
22,157,1
22,175,1
22,184,1
22,189,2
22,190,1
22,191,1
22,213,1
22,225,1
22,240,1
22,271,1
22,279,1
22,304,1
22,319,1
22,323,1
22,337,1
22,346,1
22,347,1
22,348,1
22,354,1
22,387,1
22,391,1
22,438,1
22,441,1
22,444,1
22,449,1
22,464,1
22,498,3
22,503,1
22,516,1
22,527,1
22,532,2
22,534,1
22,604,1
22,612,1
22,626,1
22,631,1
22,660,1
22,671,1
22,674,1
22,677,1
22,685,1
22,686,1
22,689,1
22,691,1
22,733,1
22,757,1
22,772,1
22,782,1
22,791,2
22,840,1
22,855,1
22,882,1
22,913,1
22,919,1
22,929,1
22,959,1
22,1007,1
22,1017,1
22,1034,1
22,1120,1
22,1204,2
22,1210,1
22,1213,2
22,1228,1
22,1266,1
22,1274,1
22,1322,1
23,85,1
23,185,1
23,190,1
23,210,1
23,267,1
23,273,1
23,342,1
23,348,1
23,453,1
23,543,1
23,594,1
23,597,1
23,646,1
23,773,1
23,805,1
23,1071,1
23,1271,1
24,46,1
24,191,1
24,337,1
24,546,1
24,573,1
24,863,1
24,927,1
24,951,1
24,962,2
25,27,1
25,32,1
25,66,1
25,72,1
25,82,2
25,123,1
25,125,1
25,136,1
25,220,1
25,304,1
25,313,1
25,346,1
25,406,1
25,429,1
25,478,1
25,482,1
25,529,1
25,578,1
25,621,1
25,627,1
25,646,2
25,671,1
25,689,1
25,767,1
25,855,1
25,887,1
25,1053,1
25,1143,1
25,1242,1
26,34,1
26,37,1
26,65,2
26,67,1
26,69,1
26,94,1
26,101,1
26,119,1
26,120,1
26,182,1
26,190,1
26,200,1
26,246,1
26,266,1
26,331,1
26,335,1
26,336,1
26,346,1
26,363,1
26,456,1
26,460,1
26,478,1
26,500,1
26,508,1
26,532,1
26,541,1
26,604,1
26,682,1
26,788,1
26,843,1
26,1077,1
26,1166,1
26,1171,1
27,35,1
27,50,1
27,53,1
27,60,1
27,65,1
27,66,1
27,82,1
27,84,1
27,124,1
27,146,1
27,149,1
27,177,1
27,240,1
27,241,1
27,281,1
27,288,1
27,304,1
27,340,1
27,383,1
27,421,1
27,438,1
27,452,1
27,506,1
27,527,1
27,646,1
27,669,1
27,763,1
27,770,1
27,806,1
27,840,1
27,915,1
27,1061,1
27,1228,1
27,1288,1
28,331,1
28,1122,1
29,51,1
29,105,1
29,308,1
29,391,1
29,529,1
30,58,1
30,81,2
30,82,1
30,158,1
30,177,1
30,184,1
30,185,1
30,190,1
30,209,1
30,232,1
30,310,1
30,346,2
30,350,1
30,449,1
30,464,1
30,503,1
30,516,1
30,556,1
30,558,1
30,567,1
30,607,1
30,677,1
30,682,1
30,686,1
30,692,1
30,760,1
30,823,1
30,925,1
30,1084,1
30,1107,1
30,1282,1
30,1340,1
31,65,1
31,119,1
31,125,1
31,165,1
31,167,1
31,205,2
31,304,1
31,449,1
31,490,1
31,529,1
31,855,1
31,896,1
31,1057,1
31,1120,1
32,46,1
32,68,1
32,96,1
32,146,1
32,187,1
32,202,1
32,232,1
32,239,1
32,327,1
32,391,1
32,426,1
32,606,1
32,1064,1
32,1071,1
33,75,1
33,93,1
33,96,1
33,105,1
33,115,1
33,144,1
33,146,1
33,155,1
33,157,1
33,184,1
33,205,1
33,256,1
33,347,1
33,387,1
33,451,1
33,645,1
33,646,1
33,853,1
33,881,1
33,887,1
33,1034,1
33,1097,1
33,1177,1
33,1223,1
33,1330,1
33,1335,1
34,36,1
34,39,1
34,50,1
34,60,1
34,69,4
34,73,1
34,77,1
34,81,1
34,82,2
34,83,1
34,92,1
34,96,1
34,109,1
34,125,1
34,132,1
34,147,1
34,149,1
34,202,1
34,260,1
34,304,1
34,308,1
34,337,1
34,346,1
34,363,2
34,391,1
34,402,1
34,445,1
34,449,1
34,451,1
34,464,1
34,487,1
34,529,1
34,530,1
34,633,1
34,637,1
34,646,1
34,673,1
34,677,1
34,686,1
34,752,1
34,762,1
34,779,1
34,781,1
34,902,1
34,924,1
34,1034,1
34,1071,1
34,1136,1
34,1167,1
34,1188,1
35,58,1
35,63,1
35,93,1
35,127,1
35,141,1
35,149,1
35,150,1
35,190,1
35,192,2
35,214,1
35,298,1
35,304,1
35,342,1
35,377,1
35,453,1
35,479,1
35,486,1
35,553,1
35,556,1
35,569,1
35,582,1
35,646,1
35,647,1
35,654,1
35,666,1
35,673,1
35,686,1
35,726,1
35,752,1
35,819,2
35,907,1
35,1167,1
35,1171,1
35,1271,1
35,1305,1
36,46,1
36,88,1
36,126,1
36,157,1
36,275,2
36,342,1
36,569,1
36,924,1
37,155,1
37,299,1
37,355,1
37,363,1
37,368,1
37,1204,1
38,53,1
38,67,1
38,82,1
38,100,1
38,125,1
38,147,1
38,205,1
38,275,1
38,346,1
38,533,1
38,677,1
38,682,1
38,1006,1
38,1067,1
38,1280,1
38,1315,1
39,81,1
39,88,1
39,119,1
39,132,1
40,63,2
40,69,1
40,79,1
40,81,1
40,82,1
40,122,1
40,125,1
40,146,1
40,168,1
40,190,1
40,202,1
40,223,1
40,239,1
40,391,1
40,517,1
40,529,1
40,541,1
40,565,1
40,621,1
40,637,1
40,674,1
40,733,1
40,788,1
40,819,1
40,980,1
40,996,1
40,1024,1
40,1043,1
40,1121,1
40,1330,1
41,117,1
42,69,1
42,88,1
42,147,1
42,185,1
42,238,1
42,322,1
42,479,1
42,702,1
42,788,1
42,932,1
42,946,1
42,992,1
43,52,1
43,88,1
43,94,1
43,96,1
43,112,1
43,130,1
43,181,1
43,182,1
43,197,1
43,205,1
43,240,2
43,346,1
43,366,1
43,391,1
43,478,1
43,490,1
43,516,1
43,529,1
43,613,1
43,843,1
43,866,1
43,1071,1
43,1160,1
44,70,1
44,82,1
44,94,1
44,102,1
44,105,2
44,109,1
44,112,1
44,147,1
44,150,1
44,158,2
44,167,1
44,179,2
44,190,1
44,208,1
44,256,1
44,291,1
44,298,1
44,322,1
44,328,1
44,340,1
44,342,1
44,363,1
44,382,1
44,388,1
44,406,1
44,412,2
44,427,1
44,438,1
44,475,1
44,481,1
44,486,1
44,500,1
44,538,1
44,546,1
44,553,1
44,569,2
44,575,1
44,631,1
44,635,1
44,642,1
44,671,2
44,677,1
44,772,1
44,878,1
44,919,1
44,943,1
44,1014,1
44,1053,1
44,1057,1
44,1067,1
44,1164,1
44,1188,1
45,50,1
45,66,2
45,71,1
45,102,1
45,113,1
45,115,1
45,141,1
45,147,1
45,157,1
45,158,1
45,179,1
45,189,1
45,223,1
45,247,1
45,275,1
45,304,1
45,327,1
45,331,1
45,335,1
45,343,1
45,413,1
45,464,1
45,486,1
45,504,1
45,509,1
45,532,1
45,538,1
45,541,1
45,552,1
45,565,1
45,594,1
45,615,1
45,636,1
45,637,1
45,646,1
45,666,1
45,752,1
45,855,1
45,875,2
45,1071,1
45,1233,1
45,1242,1
46,65,2
46,66,1
46,79,1
46,93,1
46,101,1
46,122,1
46,130,1
46,149,1
46,150,1
46,182,1
46,230,1
46,275,2
46,304,1
46,308,1
46,310,1
46,342,2
46,464,1
46,482,1
46,490,1
46,503,1
46,532,1
46,558,1
46,615,1
46,628,1
46,642,1
46,662,1
46,666,1
46,677,2
46,762,1
46,1057,2
46,1065,1
46,1119,1
46,1164,1
46,1209,1
46,1229,1
46,1274,1
46,1358,1
47,119,1
47,446,1
47,522,1
47,541,1
47,677,2
47,736,1
47,806,1
47,819,1
47,835,1
47,927,1
47,979,1
47,1160,1
48,66,1
48,77,1
48,98,1
48,102,1
48,125,1
48,130,1
48,149,1
48,158,1
48,177,1
48,204,1
48,206,1
48,216,1
48,247,1
48,260,2
48,319,1
48,358,1
48,386,1
48,391,1
48,450,1
48,464,1
48,483,1
48,490,1
48,498,1
48,514,1
48,533,1
48,569,1
48,584,1
48,612,1
48,626,1
48,646,1
48,687,1
48,703,1
48,715,1
48,717,1
48,728,1
48,763,1
48,845,1
48,855,1
48,953,1
48,962,1
48,991,1
48,1000,1
48,1019,1
48,1057,1
48,1065,1
48,1183,1
48,1200,1
48,1271,1
48,1356,1
49,340,1
49,346,1
50,50,1
50,63,1
50,82,2
50,88,1
50,96,1
50,112,1
50,123,1
50,124,1
50,131,1
50,147,1
50,157,1
50,167,1
50,199,1
50,216,1
50,277,1
50,331,1
50,340,1
50,346,1
50,363,1
50,386,1
50,414,1
50,529,1
50,531,1
50,541,1
50,569,1
50,646,1
50,899,1
50,931,1
50,979,1
50,1110,1
50,1117,1
50,1128,1
50,1133,1
50,1141,1
50,1190,1
51,88,1
51,92,1
51,113,1
51,115,1
51,184,1
51,358,1
51,391,1
51,409,1
51,448,1
51,453,1
51,569,1
51,631,1
51,637,1
51,723,1
51,725,1
51,752,1
51,824,1
51,1004,1
51,1009,1
51,1171,1
51,1376,1
52,83,1
52,92,1
52,109,1
52,113,1
52,125,1
52,136,1
52,155,1
52,165,1
52,177,1
52,304,1
52,337,1
52,342,1
52,391,1
52,412,1
52,497,1
52,512,1
52,526,1
52,606,1
52,644,1
52,782,1
52,1194,1
52,1354,1
53,105,1
53,120,1
53,127,1
53,134,1
53,147,1
53,158,1
53,167,1
53,238,1
53,342,1
53,346,1
53,411,1
53,529,1
53,530,1
53,538,1
53,577,1
53,875,1
53,897,1
53,962,1
53,1016,1
53,1034,1
53,1093,1
53,1271,1
53,1353,1
54,767,1
54,769,1
55,327,1
55,340,1
56,185,1
56,219,1
56,347,1
57,1275,1
58,65,2
58,66,1
58,82,1
58,83,1
58,88,2
58,92,1
58,93,1
58,112,1
58,119,1
58,125,1
58,134,1
58,141,1
58,157,1
58,159,1
58,164,1
58,177,1
58,182,1
58,190,1
58,199,1
58,246,1
58,272,1
58,292,1
58,308,2
58,326,1
58,388,1
58,391,1
58,472,2
58,525,1
58,585,1
58,606,1
58,621,1
58,677,2
58,710,1
58,730,1
58,767,1
58,806,1
58,971,1
58,989,1
58,1004,1
58,1018,1
58,1057,1
58,1071,1
58,1084,1
58,1094,1
58,1119,1
58,1143,1
58,1164,1
58,1182,1
58,1200,1
58,1274,1
58,1351,1
58,1362,1
58,1366,1
59,65,3
59,71,1
59,72,1
59,79,1
59,82,1
59,99,1
59,101,1
59,102,1
59,130,1
59,138,1
59,141,1
59,157,1
59,173,1
59,185,1
59,190,1
59,199,1
59,216,1
59,229,1
59,274,1
59,277,1
59,301,1
59,304,1
59,354,1
59,363,1
59,413,1
59,479,1
59,503,1
59,532,1
59,541,1
59,546,1
59,624,1
59,668,1
59,674,1
59,944,1
59,989,1
59,1000,1
59,1107,1
59,1109,1
59,1144,1
59,1168,1
59,1318,1
59,1336,1
60,67,1
60,84,1
60,96,1
60,99,1
60,113,1
60,123,1
60,134,1
60,149,1
60,218,1
60,238,1
60,249,1
60,316,1
60,331,1
60,342,1
60,343,1
60,346,1
60,347,1
60,391,1
60,413,1
60,553,1
60,615,1
60,736,1
60,955,1
60,1003,1
60,1071,1
60,1119,1
60,1269,1
60,1285,1
61,115,1
61,189,1
61,363,1
61,677,1
61,863,1
61,1309,1
62,69,1
62,244,1
62,464,1
62,559,1
62,657,1
63,69,1
63,90,1
63,126,1
63,127,1
63,146,1
63,150,1
63,162,1
63,266,1
63,288,1
63,342,1
63,346,1
63,380,1
63,387,1
63,486,1
63,516,1
63,519,1
63,529,1
63,537,1
63,541,2
63,553,1
63,569,1
63,578,1
63,613,1
63,622,1
63,661,1
63,671,1
63,674,1
63,733,1
63,755,1
63,763,1
63,775,1
63,810,1
63,819,1
63,823,1
63,834,1
63,912,1
63,953,1
63,958,1
63,979,1
63,1007,1
63,1016,1
63,1043,1
63,1067,1
63,1093,1
63,1159,1
63,1192,1
63,1309,2
63,1324,1
64,147,1
64,184,1
64,486,1
64,532,1
64,560,1
64,1116,1
65,65,1
65,66,1
65,67,2
65,70,2
65,73,1
65,75,2
65,77,1
65,78,1
65,79,4
65,81,2
65,82,1
65,84,1
65,85,1
65,88,1
65,90,1
65,91,1
65,93,2
65,94,1
65,98,1
65,101,1
65,105,1
65,119,1
65,125,3
65,127,1
65,133,1
65,138,1
65,141,1
65,149,2
65,152,1
65,154,1
65,157,1
65,159,1
65,168,1
65,170,1
65,177,1
65,202,1
65,214,1
65,216,1
65,220,1
65,222,1
65,244,1
65,247,1
65,253,1
65,256,1
65,266,1
65,271,1
65,272,1
65,275,1
65,303,1
65,304,1
65,306,1
65,316,1
65,319,1
65,322,1
65,340,1
65,346,1
65,347,1
65,358,1
65,363,1
65,377,1
65,389,1
65,391,2
65,409,1
65,443,1
65,445,1
65,450,1
65,452,1
65,478,1
65,486,1
65,514,1
65,525,2
65,527,1
65,530,2
65,532,1
65,541,2
65,548,1
65,552,1
65,577,1
65,613,1
65,616,1
65,621,2
65,646,2
65,648,1
65,660,1
65,707,1
65,745,1
65,763,1
65,770,1
65,771,1
65,788,1
65,794,1
65,853,1
65,861,1
65,874,1
65,887,1
65,910,1
65,913,1
65,943,1
65,968,1
65,989,1
65,1002,1
65,1006,1
65,1018,1
65,1019,1
65,1034,1
65,1040,1
65,1093,1
65,1110,1
65,1120,1
65,1135,1
65,1160,1
65,1166,1
65,1188,1
65,1195,1
65,1213,1
65,1223,1
65,1269,1
65,1287,1
65,1323,1
65,1357,1
66,79,1
66,91,1
66,92,1
66,94,1
66,109,1
66,111,1
66,114,1
66,120,3
66,124,1
66,126,1
66,128,1
66,130,1
66,134,1
66,146,1
66,164,1
66,166,1
66,167,1
66,174,1
66,175,1
66,182,1
66,185,1
66,198,1
66,205,1
66,230,1
66,260,1
66,262,1
66,266,1
66,275,1
66,277,1
66,288,1
66,289,1
66,303,1
66,310,1
66,335,1
66,342,1
66,343,1
66,346,1
66,363,1
66,391,1
66,408,1
66,410,1
66,413,1
66,429,1
66,446,1
66,447,1
66,462,1
66,483,1
66,503,2
66,529,1
66,531,1
66,532,1
66,541,1
66,553,1
66,569,2
66,588,1
66,621,1
66,626,1
66,671,2
66,673,1
66,677,1
66,724,1
66,840,1
66,844,1
66,850,1
66,851,1
66,875,1
66,893,1
66,929,1
66,951,1
66,957,1
66,1004,1
66,1043,1
66,1071,2
66,1082,1
66,1107,1
66,1139,1
66,1153,1
66,1170,1
66,1204,1
66,1271,1
66,1322,1
67,71,1
67,88,1
67,97,1
67,101,1
67,103,1
67,117,1
67,149,1
67,150,1
67,158,2
67,172,1
67,199,1
67,216,1
67,222,1
67,299,1
67,310,1
67,331,1
67,340,1
67,352,1
67,358,1
67,371,1
67,438,1
67,461,2
67,508,1
67,528,1
67,540,1
67,594,1
67,646,1
67,648,1
67,673,1
67,686,1
67,825,1
67,851,1
67,875,1
67,976,1
